studyName,Cruise,"Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)",Cycle,"Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (µg/L)","Prochlorococcus (µg/L)","Synechococcus (µg/L)",Notes
P1706,P1706,,,,Cycle0,574.1,58,9,65,5.63,2.99,0.22,
P1706,P1706,,,,Cycle0,574.1,58,7,79,4.63,1.22,0.05,
P1706,P1706,,,,Cycle0,574.1,58,5,100,2.66,0.79,0.01,
P1706,P1706,,,,Cycle0,574.1,58,3,119,2.15,0.19,0.01,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,17,2,6.62,4.69,1.99,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,15,20,6.44,4.97,2.01,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,13,35,6.59,4.86,2.08,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,11,50,6.20,6.25,0.67,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,9,64,6.42,3.85,0.44,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,7,81,4.17,1.25,0.03,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,5,101,3.15,0.68,0.03,
P1706,P1706,"2017-06-22 18:49:19",33.86212,-122.6882,Transect3,575,59,3,120,2.31,0.08,0.01,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,17,2,5.73,4.71,1.49,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,15,21,4.93,4.01,1.27,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,13,36,6.20,4.19,1.54,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,11,51,6.71,5.09,1.92,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,9,61,7.30,2.17,0.84,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,7,71,5.40,1.84,0.23,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,5,81,4.00,0.92,0.06,
P1706,P1706,"2017-06-22 19:51:01",33.90395,-122.6628,Transect3,580,60,3,101,3.27,0.19,0.04,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,17,2,5.66,4.46,1.38,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,15,20,5.79,4.08,1.43,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,13,35,6.12,4.35,1.60,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,11,49,10.09,2.46,5.38,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,9,59,9.13,1.25,2.76,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,7,70,5.74,0.91,0.38,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,5,81,4.70,0.73,0.20,
P1706,P1706,"2017-06-22 20:59:22",33.94297,-122.6372,Transect3,585,61,3,100,3.40,0.13,0.04,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,17,2,6.69,2.31,1.70,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,15,20,7.94,1.96,2.12,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,13,29,7.97,1.85,2.30,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,11,40,9.12,1.38,3.02,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,9,51,9.60,0.74,2.08,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,7,64,4.91,0.48,0.18,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,5,80,3.94,0.32,0.08,
P1706,P1706,"2017-06-22 22:06:19",33.98262,-122.6111,Transect3,590,62,3,101,3.19,0.17,0.03,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,17,2,7.62,1.48,1.33,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,15,16,10.27,0.68,0.88,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,13,31,9.95,0.14,0.27,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,11,41,8.55,0.24,0.34,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,9,51,6.64,0.54,0.30,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,7,61,5.65,0.60,0.11,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,5,73,3.54,0.77,0.08,
P1706,P1706,"2017-06-22 23:17:18",34.02302,-122.5839,Transect3,595,63,3,101,2.54,0.20,0.03,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,17,2,7.69,,0.23,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,15,15,12.17,,0.51,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,13,29,9.95,,0.26,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,11,39,7.23,,0.19,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,9,49,5.26,,0.13,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,7,60,4.37,,0.11,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,5,75,3.06,,0.06,
P1706,P1706,"2017-06-23 00:53:40",34.06125,-122.5583,Transect3,602,64,3,99,3.07,,0.04,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,17,2,9.74,0.25,0.38,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,15,15,8.57,0.15,0.21,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,13,24,9.05,0.20,0.29,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,11,35,8.29,0.16,0.30,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,9,46,8.42,0.18,0.28,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,7,54,7.44,0.09,0.15,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,5,77,5.10,,0.07,
P1706,P1706,"2017-06-23 02:19:35",34.10096,-122.5325,Transect3,607,65,3,100,3.08,,0.04,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,17,2,10.52,,0.19,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,15,14,8.22,,0.23,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,13,26,9.04,,0.29,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,11,36,7.64,,0.17,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,9,44,7.55,,0.20,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,7,55,6.88,,0.18,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,5,75,5.00,,0.07,
P1706,P1706,"2017-06-23 03:25:07",34.14156,-122.5064,Transect3,612,66,3,100,2.69,,0.05,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,17,3,9.34,,0.21,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,15,15,7.28,,0.21,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,13,24,7.25,,0.18,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,11,35,6.62,,0.15,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,9,44,6.95,,0.06,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,7,55,5.75,,0.06,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,5,75,2.98,,0.04,
P1706,P1706,"2017-06-23 04:28:07",34.18163,-122.4808,Transect3,617,67,3,99,2.35,,0.02,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,17,3,7.42,,0.37,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,15,16,8.22,,0.35,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,13,25,8.59,,0.19,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,11,34,6.97,,0.09,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,9,45,3.78,,0.06,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,7,54,3.11,,0.08,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,5,76,2.65,,0.03,
P1706,P1706,"2017-06-23 05:30:46",34.22098,-122.4548,Transect3,622,68,3,100,2.81,,0.02,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,23,2,8.59,,0.12,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,19,12,9.53,,0.14,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,15,21,10.41,,0.13,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,11,31,11.77,,0.13,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,8,41,12.42,,0.14,
P1706,P1706,"2017-06-24 01:03:34",34.40168,-123.0684,Cycle4,637,69,2,70,6.02,,0.02,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,23,2,10.51,,0.15,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,19,12,10.91,,0.16,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,15,20,10.85,,0.22,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,11,30,7.86,,0.07,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,8,40,5.19,,0.02,
P1706,P1706,"2017-06-25 01:04:36",34.44821,-122.9853,Cycle4,675,73,3,49,4.55,,0.01,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,23,3,10.32,,0.13,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,21,12,11.33,,0.18,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,19,20,11.67,,0.14,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,17,30,7.42,,0.03,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,15,40,5.71,,0.02,
P1706,P1706,"2017-06-26 00:59:39",34.50976,-122.9746,Cycle4,699,75,13,50,5.29,,0.02,
